(40.78982162475586, 29.50872039794922),
(40.78984832763672, 29.508737564086914),
(40.78985595703125, 29.508750915527344),
(40.78986358642578, 29.50874900817871),
(40.78986740112305, 29.508750915527344),
(40.789859771728516, 29.50874137878418),
(40.789852142333984, 29.508745193481445),
(40.78984451293945, 29.508752822875977),
(40.78984069824219, 29.50876808166504),
(40.78982925415039, 29.5087833404541),
(40.789833068847656, 29.50879669189453),
(40.78984069824219, 29.50881004333496),
(40.78982925415039, 29.50880241394043),
(40.78982162475586, 29.508792877197266),
(40.78980255126953, 29.508779525756836),
(40.7897834777832, 29.508773803710938),
(40.789772033691406, 29.50877571105957),
(40.78975296020508, 29.50876235961914),
(40.789764404296875, 29.508769989013672),
(40.78977966308594, 29.508764266967773),
(40.78976058959961, 29.508764266967773),
(40.78974914550781, 29.508750915527344),
(40.78974914550781, 29.508743286132812),
(40.78974151611328, 29.50872230529785),
(40.78974151611328, 29.508712768554688),
(40.789737701416016, 29.50870704650879),
(40.789737701416016, 29.508695602416992),
(40.78972244262695, 29.50868797302246),
(40.78972244262695, 29.50868797302246),
(40.78971481323242, 29.508676528930664),
(40.78972244262695, 29.508678436279297),
(40.78972244262695, 29.508678436279297),
(40.78971481323242, 29.508676528930664),
(40.789710998535156, 29.508678436279297),
(40.78969955444336, 29.5086612701416),
(40.78969955444336, 29.508663177490234),
(40.78969955444336, 29.508657455444336),
(40.78969192504883, 29.50865364074707),
(40.78969192504883, 29.5086612701416),
(40.789695739746094, 29.508655548095703),
(40.789695739746094, 29.508649826049805),
(40.7896842956543, 29.50864601135254),
(40.78968811035156, 29.508655548095703),
(40.7896728515625, 29.50862693786621),
(40.7896728515625, 29.50860595703125),
(40.789676666259766, 29.50860595703125),
(40.789676666259766, 29.508604049682617),
(40.789676666259766, 29.50859260559082),
(40.7896728515625, 29.50859832763672),
(40.789669036865234, 29.508594512939453),
(40.789676666259766, 29.508588790893555),
(40.789676666259766, 29.50858497619629),
(40.7896842956543, 29.508596420288086),
(40.78968811035156, 29.50859260559082),
(40.78968811035156, 29.50857925415039),
(40.789695739746094, 29.508563995361328),
(40.7896842956543, 29.50855827331543),
(40.7896842956543, 29.508560180664062),
(40.78969192504883, 29.508527755737305),
(40.78969192504883, 29.508501052856445),
(40.78969192504883, 29.508499145507812),
(40.78969192504883, 29.508487701416016),
(40.78970718383789, 29.50849151611328),
(40.789695739746094, 29.50848960876465),
(40.78968048095703, 29.508493423461914),
(40.78968811035156, 29.50850486755371),
(40.78971481323242, 29.5085506439209),
(40.78976058959961, 29.50858497619629),
(40.78975296020508, 29.508590698242188),
(40.78975296020508, 29.508607864379883),
(40.78976821899414, 29.508615493774414),
(40.78974914550781, 29.50860023498535),
(40.78976058959961, 29.50860023498535),
(40.78976058959961, 29.50859260559082),
(40.78976058959961, 29.508594512939453),
(40.78978729248047, 29.508590698242188),
(40.78980255126953, 29.508594512939453),
(40.78984832763672, 29.508604049682617),
(40.78987121582031, 29.50860595703125),
(40.789886474609375, 29.508607864379883),
(40.7899284362793, 29.508615493774414),
(40.78994369506836, 29.50861930847168),
(40.789955139160156, 29.50861930847168),
(40.78995895385742, 29.50861930847168),
(40.78995895385742, 29.508617401123047),
(40.78996276855469, 29.508628845214844),
(40.789947509765625, 29.50864028930664),
(40.78995895385742, 29.508638381958008),
(40.78993606567383, 29.508642196655273),
(40.78994369506836, 29.50865936279297),
(40.78995132446289, 29.5086669921875),
(40.78994369506836, 29.50867462158203),
(40.789947509765625, 29.50868034362793),
(40.789947509765625, 29.508697509765625),
(40.78995132446289, 29.508705139160156),
(40.78994369506836, 29.508705139160156),
(40.7899169921875, 29.508678436279297),
(40.7899055480957, 29.508682250976562),
(40.7899055480957, 29.508686065673828),
(40.78989791870117, 29.50868034362793),
(40.789886474609375, 29.508682250976562),
(40.78990936279297, 29.50868034362793),
